OpenTime;Type;Size;OpenPrice;CloseTime;ClosePrice;Profit;Komment;Profit%
2018.02.21 18:00;buy;0.10;6839.02;2018.02.21 22:00;6838.95;-0.01;_a[sl];-0.00%
2018.02.21 18:00;buy;0.10;6839.89;2018.02.21 22:00;6839.82;-0.01;_b[sl];-0.00%
2018.02.20 19:00;buy;0.10;6833.32;2018.02.20 20:26;6812.17;-2.12;_a[sl];-0.42%
2018.02.20 19:00;buy;0.10;6833.32;2018.02.20 20:30;6811.43;-2.19;_b[sl];-0.43%
2018.02.20 21:00;buy;0.10;6834.49;2018.02.20 21:12;6813.39;-2.11;_a[sl];-0.42%
2018.02.20 21:00;buy;0.10;6834.86;2018.02.20 21:12;6813.39;-2.15;_b[sl];-0.42%
2018.02.21 18:00;buy;0.10;6839.02;2018.02.21 22:00;6838.95;-0.01;_a[sl];-0.00%
2018.02.21 18:00;buy;0.10;6839.89;2018.02.21 22:00;6839.82;-0.01;_b[sl];-0.00%
2018.02.20 19:00;buy;0.10;6833.32;2018.02.20 20:26;6812.17;-2.12;_a[sl];-0.42%
2018.02.20 19:00;buy;0.10;6833.32;2018.02.20 20:30;6811.43;-2.19;_b[sl];-0.43%
2018.02.20 21:00;buy;0.10;6834.49;2018.02.20 21:12;6813.39;-2.11;_a[sl];-0.42%
2018.02.20 21:00;buy;0.10;6834.86;2018.02.20 21:12;6813.39;-2.15;_b[sl];-0.42%
2018.02.21 18:00;buy;0.10;6839.02;2018.02.21 22:00;6838.95;-0.01;_a[sl];-0.00%
2018.02.21 18:00;buy;0.10;6839.89;2018.02.21 22:00;6839.82;-0.01;_b[sl];-0.00%
2018.02.20 19:00;buy;0.10;6833.32;2018.02.20 20:26;6812.17;-2.12;_a[sl];-0.42%
2018.02.20 19:00;buy;0.10;6833.32;2018.02.20 20:30;6811.43;-2.19;_b[sl];-0.43%
2018.02.20 21:00;buy;0.10;6834.49;2018.02.20 21:12;6813.39;-2.11;_a[sl];-0.42%
2018.02.20 21:00;buy;0.10;6834.86;2018.02.20 21:12;6813.39;-2.15;_b[sl];-0.42%
2018.02.21 18:00;buy;0.10;6839.02;2018.02.21 22:00;6838.95;-0.01;_a[sl];-0.00%
2018.02.21 18:00;buy;0.10;6839.89;2018.02.21 22:00;6839.82;-0.01;_b[sl];-0.00%
2018.02.20 19:00;buy;0.10;6833.32;2018.02.20 20:26;6812.17;-2.12;_a[sl];-0.42%
2018.02.20 19:00;buy;0.10;6833.32;2018.02.20 20:30;6811.43;-2.19;_b[sl];-0.43%
2018.02.20 21:00;buy;0.10;6834.49;2018.02.20 21:12;6813.39;-2.11;_a[sl];-0.42%
2018.02.20 21:00;buy;0.10;6834.86;2018.02.20 21:12;6813.39;-2.15;_b[sl];-0.42%
2018.02.21 18:00;buy;0.10;6839.89;2018.02.21 22:00;6839.82;-0.01;_b[sl];-0.00%
2018.02.21 18:00;buy;0.10;6839.02;2018.02.21 22:00;6838.95;-0.01;_a[sl];-0.00%
2018.02.20 19:00;buy;0.10;6833.32;2018.02.20 20:26;6812.17;-2.12;_a[sl];-0.42%
2018.02.20 19:00;buy;0.10;6833.32;2018.02.20 20:30;6811.43;-2.19;_b[sl];-0.43%
2018.02.20 21:00;buy;0.10;6834.49;2018.02.20 21:12;6813.39;-2.11;_a[sl];-0.42%
2018.02.20 21:00;buy;0.10;6834.86;2018.02.20 21:12;6813.39;-2.15;_b[sl];-0.42%
2018.02.21 18:00;buy;0.10;6839.89;2018.02.21 22:00;6839.82;-0.01;_b[sl];-0.00%
2018.02.21 18:00;buy;0.10;6839.02;2018.02.21 22:00;6838.95;-0.01;_a[sl];-0.00%
2018.02.20 19:00;buy;0.10;6833.32;2018.02.20 20:26;6812.17;-2.12;_a[sl];-0.42%
2018.02.20 19:00;buy;0.10;6833.32;2018.02.20 20:30;6811.43;-2.19;_b[sl];-0.43%
2018.02.20 21:00;buy;0.10;6834.49;2018.02.20 21:12;6813.39;-2.11;_a[sl];-0.42%
2018.02.20 21:00;buy;0.10;6834.86;2018.02.20 21:12;6813.39;-2.15;_b[sl];-0.42%
2018.02.21 18:00;buy;0.10;6839.89;2018.02.21 22:00;6839.82;-0.01;_b[sl];-0.00%
2018.02.21 18:00;buy;0.10;6839.02;2018.02.21 22:00;6838.95;-0.01;_a[sl];-0.00%
2018.02.20 19:00;buy;0.10;6833.32;2018.02.20 20:26;6812.17;-2.12;_a[sl];-0.42%
2018.02.20 19:00;buy;0.10;6833.32;2018.02.20 20:30;6811.43;-2.19;_b[sl];-0.43%
2018.02.20 21:00;buy;0.10;6834.49;2018.02.20 21:12;6813.39;-2.11;_a[sl];-0.42%
2018.02.20 21:00;buy;0.10;6834.86;2018.02.20 21:12;6813.39;-2.15;_b[sl];-0.42%
2018.02.21 18:00;buy;0.10;6839.89;2018.02.21 22:00;6839.82;-0.01;_b[sl];-0.00%
2018.02.21 18:00;buy;0.10;6839.02;2018.02.21 22:00;6838.95;-0.01;_a[sl];-0.00%
2018.02.20 19:00;buy;0.10;6833.32;2018.02.20 20:26;6812.17;-2.12;_a[sl];-0.42%;
2018.02.20 19:00;buy;0.10;6833.32;2018.02.20 20:30;6811.43;-2.19;_b[sl];-0.43%;
2018.02.20 21:00;buy;0.10;6834.86;2018.02.20 21:12;6813.39;-2.15;_b[sl];-0.42%;
2018.02.20 21:00;buy;0.10;6834.49;2018.02.20 21:12;6813.39;-2.11;_a[sl];-0.42%;
2018.02.21 18:00;buy;0.10;6839.89;2018.02.21 22:00;6839.82;-0.01;_b[sl];-0.00%;
2018.02.21 18:00;buy;0.10;6839.02;2018.02.21 22:00;6838.95;-0.01;_a[sl];-0.00%;
2018.02.20 19:00;buy;0.10;6833.32;2018.02.20 20:30;6811.43;-2.19;_b[sl];-0.43%;
2018.02.20 21:00;buy;0.10;6834.86;2018.02.20 21:12;6813.39;-2.15;_b[sl];-0.42%;
2018.02.20 21:00;buy;0.10;6834.49;2018.02.20 21:12;6813.39;-2.11;_a[sl];-0.42%;
2018.02.21 18:00;buy;0.10;6839.89;2018.02.21 22:00;6839.82;-0.01;_b[sl];-0.00%;
2018.02.21 18:00;buy;0.10;6839.02;2018.02.21 22:00;6838.95;-0.01;_a[sl];-0.00%;
2018.02.20 19:00;buy;0.10;6833.32;2018.02.20 20:30;6811.43;-2.19;_b[sl];-0.43%;
2018.02.20 21:00;buy;0.10;6834.86;2018.02.20 21:12;6813.39;-2.15;_b[sl];-0.42%;
2018.02.20 21:00;buy;0.10;6834.49;2018.02.20 21:12;6813.39;-2.11;_a[sl];-0.42%;
2018.02.21 18:00;buy;0.10;6839.89;2018.02.21 22:00;6839.82;-0.01;_b[sl];-0.00%;
2018.02.21 18:00;buy;0.10;6839.02;2018.02.21 22:00;6838.95;-0.01;_a[sl];-0.00%;
2018.02.20 19:00;buy;0.10;6833.32;2018.02.20 20:30;6811.43;-2.19;_b[sl];-0.43%;
2018.02.20 21:00;buy;0.10;6834.86;2018.02.20 21:12;6813.39;-2.15;_b[sl];-0.42%;
2018.02.20 21:00;buy;0.10;6834.49;2018.02.20 21:12;6813.39;-2.11;_a[sl];-0.42%;
2018.02.21 18:00;buy;0.10;6839.89;2018.02.21 22:00;6839.82;-0.01;_b[sl];-0.00%;
2018.02.21 18:00;buy;0.10;6839.02;2018.02.21 22:00;6838.95;-0.01;_a[sl];-0.00%;
